2♠, 2♥, 2♣
2♦, 6♠, 8♦
2♦, 6♠, 9♠
2♦, 6♠, 9♥
2♦, 6♠, 9♣
2♦, 6♠, 9♦
2♦, 6♠, 10♠
2♦, 6♠, 10♥
2♦, 6♠, 10♣
2♦, 6♠, 10♦
2♦, 6♠, J♠
2♦, 6♠, J♥
2♦, 6♠, J♣
2♦, 6♠, J♦
2♦, 6♠, Q♠
2♦, 6♠, Q♥
2♦, 6♠, Q♣
2♦, 6♠, Q♦
2♦, 6♠, K♠
2♦, 6♠, K♥
2♦, 6♠, K♣
2♦, 6♠, K♦
2♦, 6♠, A♠
2♦, 6♠, A♥
2♦, 6♠, A♣
2♦, 6♠, A♦
2♦, 6♥, 6♣
2♦, 6♥, 6♦
2♦, 6♥, 7♠
2♦, 6♥, 7♥
2♦, 6♥, 7♣
2♦, 6♥, 7♦
2♦, 6♥, 8♠
2♦, 6♥, 8♥
2♦, 6♥, 8♣
2♦, 6♥, 8♦
2♦, 6♥, 9♠
2♦, 6♥, 9♥
2♦, 6♥, 9♣
2♦, 6♥, 9♦
2♦, 6♥, 10♠
2♦, 6♥, 10♥
2♦, 6♥, 10♣
2♦, 6♥, 10♦
2♦, 6♥, J♠
2♦, 6♥, J♥
2♦, 6♥, J♣
2♦, 6♥, J♦
2♦, 6♥, Q♠
2♦, 6♥, Q♥
2♦, 6♥, Q♣
2♦, 6♥, Q♦
2♦, 6♥, K♠
2♦, 6♥, K♥
2♦, 6♥, K♣
2♦, 6♥, K♦
2♦, 6♥, A♠
2♦, 6♥, A♥
2♦, 6♥, A♣
2♦, 6♥, A♦
2♦, 6♣, 6♦
2♦, 6♣, 7♠
2♦, 6♣, 7♥
2♦, 6♣, 7♣
2♦, 6♣, 7♦
2♦, 6♣, 8♠
2♦, 6♣, 8♥
2♦, 6♣, 8♣
2♦, 6♣, 8♦
2♦, 6♣, 9♠
2♦, 6♣, 9♥
2♦, 6♣, 9♣
2♦, 6♣, 9♦
2♦, 6♣, 10♠
2♦, 6♣, 10♥
2♦, 6♣, 10♣
2♦, 6♣, 10♦
2♦, 6♣, J♠
2♦, 6♣, J♥
2♦, 6♣, J♣
2♦, 6♣, J♦
2♦, 6♣, Q♠
2♦, 6♣, Q♥
2♦, 6♣, Q♣
2♦, 6♣, Q♦
2♦, 6♣, K♠
2♦, 6♣, K♥
2♦, 6♣, K♣
2♦, 6♣, K♦
2♦, 6♣, A♠
2♦, 6♣, A♥
2♦, 6♣, A♣
2♦, 6♣, A♦
2♦, 6♦, 7♠
2♦, 6♦, 7♥
2♦, 6♦, 7♣
2♦, 6♦, 7♦
2♦, 6♦, 8♠
2♦, 6♦, 8♥
2♦, 6♦, 8♣
2♦, 6♦, 8♦
2♦, 6♦, 9♠
2♦, 6♦, 9♥
2♦, 6♦, 9♣
2♦, 6♦, 9♦
2♦, 6♦, 10♠
2♦, 6♦, 10♥
2♦, 6♦, 10♣
2♦, 6♦, 10♦
2♦, 6♦, J♠
2♦, 6♦, J♥
2♦, 6♦, J♣
2♦, 6♦, J♦
2♦, 6♦, Q♠
2♦, 6♦, Q♥
2♦, 6♦, Q♣
2♦, 6♦, Q♦
2♦, 6♦, K♠
2♦, 6♦, K♥
2♦, 6♦, K♣
2♦, 6♦, K♦
2♦, 6♦, A♠
2♦, 6♦, A♥
2♦, 6♦, A♣
2♦, 6♦, A♦
2♦, 7♠, 7♥
2♦, 7♠, 7♣
2♦, 7♠, 7♦
2♦, 7♠, 8♠
2♦, 7♠, 8♥
2♦, 7♠, 8♣
2♦, 7♠, 8♦
2♦, 7♠, 9♠
2♦, 7♠, 9♥
2♦, 7♠, 9♣
2♦, 7♠, 9♦
2♦, 7♠, 10♠
2♦, 7♠, 10♥
2♦, 7♠, 10♣
2♦, 7♠, 10♦
2♦, 7♠, J♠
2♦, 7♠, J♥
2♦, 7♠, J♣
2♦, 7♠, J♦
2♦, 7♠, Q♠
2♦, 7♠, Q♥
2♦, 7♠, Q♣
2♦, 7♠, Q♦
2♦, 7♠, K♠
2♦, 7♠, K♥
2♦, 7♠, K♣
2♦, 7♠, K♦
2♦, 7♠, A♠
2♦, 7♠, A♥
2♦, 7♠, A♣
2♦, 7♠, A♦
2♦, 7♥, 7♣
2♦, 7♥, 7♦
2♦, 7♥, 8♠
2♦, 7♥, 8♥
2♦, 7♥, 8♣
2♦, 7♥, 8♦
2♦, 7♥, 9♠
2♦, 7♥, 9♥
2♦, 7♥, 9♣
2♦, 7♥, 9♦
2♦, 7♥, 10♠
2♦, 7♥, 10♥
2♦, 7♥, 10♣
2♦, 7♥, 10♦
2♦, 7♥, J♠
2♦, 7♥, J♥
2♦, 7♥, J♣
2♦, 7♥, J♦
2♦, 7♥, Q♠
2♦, 7♥, Q♥
2♦, 7♥, Q♣
2♦, 7♥, Q♦
2♦, 7♥, K♠
2♦, 7♥, K♥
2♦, 7♥, K♣
2♦, 7♥, K♦
2♦, 7♥, A♠
2♦, 7♥, A♥
2♦, 7♥, A♣
2♦, 7♥, A♦
2♦, 7♣, 7♦
2♦, 7♣, 8♠
2♦, 7♣, 8♥
2♦, 7♣, 8♣
2♦, 7♣, 8♦
2♦, 7♣, 9♠
2♦, 7♣, 9♥
2♦, 7♣, 9♣
2♦, 7♣, 9♦
2♦, 7♣, 10♠
2♦, 7♣, 10♥
2♦, 7♣, 10♣
2♦, 7♣, 10♦
2♦, 7♣, J♠
2♦, 7♣, J♥
2♦, 7♣, J♣
2♦, 7♣, J♦
2♦, 7♣, Q♠
2♦, 7♣, Q♥
2♦, 7♣, Q♣
2♦, 7♣, Q♦
2♦, 7♣, K♠
2♦, 7♣, K♥
2♦, 7♣, K♣
2♦, 7♣, K♦
2♦, 7♣, A♠
2♦, 7♣, A♥
2♦, 7♣, A♣
2♦, 7♣, A♦
2♦, 7♦, 8♠
2♦, 7♦, 8♥
2♦, 7♦, 8♣
2♦, 7♦, 8♦
2♦, 7♦, 9♠
2♦, 7♦, 9♥
2♦, 7♦, 9♣
2♦, 7♦, 9♦
2♦, 7♦, 10♠
2♦, 7♦, 10♥
2♦, 7♦, 10♣
2♦, 7♦, 10♦
2♦, 7♦, J♠
2♦, 7♦, J♥
2♦, 7♦, J♣
2♦, 7♦, J♦
2♦, 7♦, Q♠
2♦, 7♦, Q♥
2♦, 7♦, Q♣
2♦, 7♦, Q♦
2♦, 7♦, K♠
2♦, 7♦, K♥
2♦, 7♦, K♣
2♦, 7♦, K♦
2♦, 7♦, A♠
2♦, 7♦, A♥
2♦, 7♦, A♣
2♦, 7♦, A♦
2♦, 8♠, 8♥
2♦, 8♠, 8♣
2♦, 8♠, 8♦
2♦, 8♠, 9♠
2♦, 8♠, 9♥
2♦, 8♠, 9♣
2♦, 8♠, 9♦
2♦, 8♠, 10♠
2♦, 8♠, 10♥
2♦, 8♠, 10♣
2♦, 8♠, 10♦
2♦, 8♠, J♠
2♦, 8♠, J♥
2♦, 8♠, J♣
2♦, 8♠, J♦
2♦, 8♠, Q♠
2♦, 8♠, Q♥
2♦, 8♠, Q♣
2♦, 8♠, Q♦
2♦, 8♠, K♠
2♦, 8♠, K♥
2♦, 8♠, K♣
2♦, 8♠, K♦
2♦, 8♠, A♠
2♦, 8♠, A♥
2♦, 8♠, A♣
2♦, 8♠, A♦
2♦, 8♥, 8♣
2♦, 8♥, 8♦
2♦, 8♥, 9♠
2♦, 8♥, 9♥
2♦, 8♥, 9♣
2♦, 8♥, 9♦
2♦, 8♥, 10♠
2♦, 8♥, 10♥
2♦, 8♥, 10♣
2♦, 8♥, 10♦
2♦, 8♥, J♠
2♦, 8♥, J♥
2♦, 8♥, J♣
2♦, 8♥, J♦
2♦, 8♥, Q♠
2♦, 8♥, Q♥
2♦, 8♥, Q♣
2♦, 8♥, Q♦
2♦, 8♥, K♠
2♦, 8♥, K♥
2♦, 8♥, K♣
2♦, 8♥, K♦
2♦, 8♥, A♠
2♦, 8♥, A♥
2♦, 8♥, A♣
2♦, 8♥, A♦
2♦, 8♣, 8♦
2♦, 8♣, 9♠
2♦, 8♣, 9♥
2♦, 8♣, 9♣
2♦, 8♣, 9♦
2♦, 8♣, 10♠
2♦, 8♣, 10♥
2♦, 8♣, 10♣
2♦, 8♣, 10♦
2♦, 8♣, J♠
2♦, 8♣, J♥
2♦, 8♣, J♣
2♦, 8♣, J♦
2♦, 8♣, Q♠
2♦, 8♣, Q♥
2♦, 8♣, Q♣
2♦, 8♣, Q♦
2♦, 8♣, K♠
2♦, 8♣, K♥
2♦, 8♣, K♣
2♦, 8♣, K♦
2♦, 8♣, A♠
2♦, 8♣, A♥
2♦, 8♣, A♣
2♦, 8♣, A♦
2♦, 8♦, 9♠
2♦, 8♦, 9♥
2♦, 8♦, 9♣
2♦, 8♦, 9♦
2♦, 8♦, 10♠
2♦, 8♦, 10♥
2♦, 8♦, 10♣
2♦, 8♦, 10♦
2♦, 8♦, J♠
2♦, 8♦, J♥
2♦, 8♦, J♣
2♦, 8♦, J♦
2♦, 8♦, Q♠
2♦, 8♦, Q♥
2♦, 8♦, Q♣
2♦, 8♦, Q♦
2♦, 8♦, K♠
2♦, 8♦, K♥
2♦, 8♦, K♣
2♦, 8♦, K♦
2♦, 8♦, A♠
2♦, 8♦, A♥
2♦, 8♦, A♣
2♦, 8♦, A♦
2♦, 9♠, 9♥
2♦, 9♠, 9♣
2♦, 9♠, 9♦
2♦, 9♠, 10♠
2♦, 9♠, 10♥
2♦, 9♠, 10♣
2♦, 9♠, 10♦
2♦, 9♠, J♠
2♦, 9♠, J♥
2♦, 9♠, J♣
2♦, 9♠, J♦
2♦, 9♠, Q♠
2♦, 9♠, Q♥
2♦, 9♠, Q♣
2♦, 9♠, Q♦
2♦, 9♠, K♠
2♦, 9♠, K♥
2♦, 9♠, K♣
2♦, 9♠, K♦
2♦, 9♠, A♠
2♦, 9♠, A♥
2♦, 9♠, A♣
2♦, 9♠, A♦
2♦, 9♥, 9♣
2♦, 9♥, 9♦
2♦, 9♥, 10♠
2♦, 9♥, 10♥
2♦, 9♥, 10♣
2♦, 9♥, 10♦
2♦, 9♥, J♠
2♦, 9♥, J♥
2♦, 9♥, J♣
2♦, 9♥, J♦
2♦, 9♥, Q♠
2♦, 9♥, Q♥
2♦, 9♥, Q♣
2♦, 9♥, Q♦
2♦, 9♥, K♠
2♦, 9♥, K♥
2♦, 9♥, K♣
2♦, 9♥, K♦
2♦, 9♥, A♠
2♦, 9♥, A♥
2♦, 9♥, A♣
2♦, 9♥, A♦
2♦, 9♣, 9♦
2♦, 9♣, 10♠
2♦, 9♣, 10♥
2♦, 9♣, 10♣
2♦, 9♣, 10♦
2♦, 9♣, J♠
2♦, 9♣, J♥
2♦, 9♣, J♣
2♦, 9♣, J♦
2♦, 9♣, Q♠
2♦, 9♣, Q♥
2♦, 9♣, Q♣
2♦, 9♣, Q♦
2♦, 9♣, K♠
2♦, 9♣, K♥
2♦, 9♣, K♣
2♦, 9♣, K♦
2♦, 9♣, A♠
2♦, 9♣, A♥
2♦, 9♣, A♣
2♦, 9♣, A♦
2♦, 9♦, 10♠
2♦, 9♦, 10♥
2♦, 9♦, 10♣
2♦, 9♦, 10♦
2♦, 9♦, J♠
2♦, 9♦, J♥
2♦, 9♦, J♣
2♦, 9♦, J♦
2♦, 9♦, Q♠
2♦, 9♦, Q♥
2♦, 9♦, Q♣
2♦, 9♦, Q♦
2♦, 9♦, K♠
2♦, 9♦, K♥
2♦, 9♦, K♣
2♦, 9♦, K♦
2♦, 9♦, A♠
2♦, 9♦, A♥
2♦, 9♦, A♣
2♦, 9♦, A♦
2♦, 10♠, 10♥
2♦, 10♠, 10♣
2♦, 10♠, 10♦
2♦, 10♠, J♠
2♦, 10♠, J♥
2♦, 10♠, J♣
2♦, 10♠, J♦
2♦, 10♠, Q♠
2♦, 10♠, Q♥
2♦, 10♠, Q♣
2♦, 10♠, Q♦
2♦, 10♠, K♠
2♦, 10♠, K♥
2♦, 10♠, K♣
2♦, 10♠, K♦
2♦, 10♠, A♠
2♦, 10♠, A♥
2♦, 10♠, A♣
2♦, 10♠, A♦
2♦, 10♥, 10♣
2♦, 10♥, 10♦
2♦, 10♥, J♠
2♦, 10♥, J♥
2♦, 10♥, J♣
2♦, 10♥, J♦
2♦, 10♥, Q♠
2♦, 10♥, Q♥
2♦, 10♥, Q♣
2♦, 10♥, Q♦
2♦, 10♥, K♠
2♦, 10♥, K♥
2♦, 10♥, K♣
2♦, 10♥, K♦
2♦, 10♥, A♠
2♦, 10♥, A♥
2♦, 10♥, A♣
2♦, 10♥, A♦
2♦, 10♣, 10♦
2♦, 10♣, J♠
2♦, 10♣, J♥
2♦, 10♣, J♣
2♦, 10♣, J♦
2♦, 10♣, Q♠
2♦, 10♣, Q♥
2♦, 10♣, Q♣
2♦, 10♣, Q♦
2♦, 10♣, K♠
2♦, 10♣, K♥
2♦, 10♣, K♣
2♦, 10♣, K♦
2♦, 10♣, A♠
2♦, 10♣, A♥
2♦, 10♣, A♣
2♦, 10♣, A♦
2♦, 10♦, J♠
2♦, 10♦, J♥
2♦, 10♦, J♣
2♦, 10♦, J♦
2♦, 10♦, Q♠
2♦, 10♦, Q♥
2♦, 10♦, Q♣
2♦, 10♦, Q♦
2♦, 10♦, K♠
2♦, 10♦, K♥
2♦, 10♦, K♣
2♦, 10♦, K♦
2♦, 10♦, A♠
2♦, 10♦, A♥
2♦, 10♦, A♣
2♦, 10♦, A♦
2♦, J♠, J♥
2♦, J♠, J♣
2♦, J♠, J♦
2♦, J♠, Q♠
2♦, J♠, Q♥
2♦, J♠, Q♣
2♦, J♠, Q♦
2♦, J♠, K♠
2♦, J♠, K♥
2♦, J♠, K♣
2♦, J♠, K♦
2♦, J♠, A♠
2♦, J♠, A♥
2♦, J♠, A♣
2♦, J♠, A♦
2♦, J♥, J♣
2♦, J♥, J♦
2♦, J♥, Q♠
2♦, J♥, Q♥
2♦, J♥, Q♣
2♦, J♥, Q♦
2♦, J♥, K♠
2♦, J♥, K♥
2♦, J♥, K♣
2♦, J♥, K♦
2♦, J♥, A♠
2♦, J♥, A♥
2♦, J♥, A♣
2♦, J♥, A♦
2♦, J♣, J♦
2♦, J♣, Q♠
2♦, J♣, Q♥
2♦, J♣, Q♣
2♦, J♣, Q♦
2♦, J♣, K♠
2♦, J♣, K♥
2♦, J♣, K♣
2♦, J♣, K♦
2♦, J♣, A♠
2♦, J♣, A♥
2♦, J♣, A♣
2♦, J♣, A♦
2♦, J♦, Q♠
2♦, J♦, Q♥
2♦, J♦, Q♣
2♦, J♦, Q♦
2♦, J♦, K♠
2♦, J♦, K♥
2♦, J♦, K♣
2♦, J♦, K♦
2♦, J♦, A♠
2♦, J♦, A♥
2♦, J♦, A♣
2♦, J♦, A♦
2♦, Q♠, Q♥
2♦, Q♠, Q♣
2♦, Q♠, Q♦
2♦, Q♠, K♠
2♦, Q♠, K♥
2♦, Q♠, K♣
2♦, Q♠, K♦
2♦, Q♠, A♠
2♦, Q♠, A♥
2♦, Q♠, A♣
2♦, Q♠, A♦
2♦, Q♥, Q♣
2♦, Q♥, Q♦
2♦, Q♥, K♠
2♦, Q♥, K♥
2♦, Q♥, K♣
2♦, Q♥, K♦
2♦, Q♥, A♠
2♦, Q♥, A♥
2♦, Q♥, A♣
2♦, Q♥, A♦
2♦, Q♣, Q♦
2♦, Q♣, K♠
2♦, Q♣, K♥
2♦, Q♣, K♣
2♦, Q♣, K♦
2♦, Q♣, A♠
2♦, Q♣, A♥
2♦, Q♣, A♣
2♦, Q♣, A♦
2♦, Q♦, K♠
2♦, Q♦, K♥
2♦, Q♦, K♣
2♦, Q♦, K♦
2♦, Q♦, A♠
2♦, Q♦, A♥
2♦, Q♦, A♣
2♦, Q♦, A♦
2♦, K♠, K♥
2♦, K♠, K♣
2♦, K♠, K♦
2♦, K♠, A♠
2♦, K♠, A♥
2♦, K♠, A♣
2♦, K♠, A♦
2♦, K♥, K♣
2♦, K♥, K♦
2♦, K♥, A♠
2♦, K♥, A♥
2♦, K♥, A♣
2♦, K♥, A♦
2♦, K♣, K♦
2♦, K♣, A♠
2♦, K♣, A♥
2♦, K♣, A♣
2♦, K♣, A♦
2♦, K♦, A♠
2♦, K♦, A♥
2♦, K♦, A♣
2♦, K♦, A♦
2♦, A♠, A♥
2♦, A♠, A♣
2♦, A♠, A♦
2♦, A♥, A♣
2♦, A♥, A♦
2♦, A♣, A♦
3♠, 3♥, 3♣
3♠, 3♥, 3♦
3♠, 3♥, 4♠
3♠, 3♥, 4♥
3♠, 3♥, 4♣
3♠, 3♥, 4♦
3♠, 3♥, 5♠
3♠, 3♥, 5♥
3♠, 3♥, 5♣
3♠, 3♥, 5♦
3♠, 3♥, 6♠
3♠, 3♥, 6♥
3♠, 3♥, 6♣
3♠, 3♥, 6♦
3♠, 3♥, 7♠
3♠, 3♥, 7♥
3♠, 3♥, 7♣
3♠, 3♥, 7♦
3♠, 3♥, 8♠
3♠, 3♥, 8♥
3♠, 3♥, 8♣
3♠, 3♥, 8♦
3♠, 3♥, 9♠
3♠, 3♥, 9♥
3♠, 3♥, 9♣
3♠, 3♥, 9♦
3♠, 3♥, 10♠
3♠, 3♥, 10♥
3♠, 3♥, 10♣
3♠, 3♥, 10♦
3♠, 3♥, J♠
3♠, 3♥, J♥
3♠, 3♥, J♣
3♠, 3♥, J♦
3♠, 3♥, Q♠
3♠, 3♥, Q♥
3♠, 3♥, Q♣
3♠, 3♥, Q♦
3♠, 3♥, K♠
3♠, 3♥, K♥
3♠, 3♥, K♣
3♠, 3♥, K♦
3♠, 3♥, A♠
3♠, 3♥, A♥
3♠, 3♥, A♣
3♠, 3♥, A♦
3♠, 3♣, 3♦
3♠, 3♣, 4♠
3♠, 3♣, 4♥
3♠, 3♣, 4♣
3♠, 3♣, 4♦
3♠, 3♣, 5♠
3♠, 3♣, 5♥
3♠, 3♣, 5♣
3♠, 3♣, 5♦
3♠, 3♣, 6♠
3♠, 3♣, 6♥
3♠, 3♣, 6♣
3♠, 3♣, 6♦
3♠, 3♣, 7♠
3♠, 3♣, 7♥
3♠, 3♣, 7♣
3♠, 3♣, 7♦
3♠, 3♣, 8♠
3♠, 3♣, 8♥
3♠, 3♣, 8♣
3♠, 3♣, 8♦
3♠, 3♣, 9♠
3♠, 3♣, 9♥
3♠, 3♣, 9♣
3♠, 3♣, 9♦
3♠, 3♣, 10♠
3♠, 3♣, 10♥
3♠, 3♣, 10♣
3♠, 3♣, 10♦
3♠, 3♣, J♠
3♠, 3♣, J♥
3♠, 3♣, J♣
3♠, 3♣, J♦
3♠, 3♣, Q♠
3♠, 3♣, Q♥
3♠, 3♣, Q♣
3♠, 3♣, Q♦
3♠, 3♣, K♠
3♠, 3♣, K♥
3♠, 3♣, K♣
3♠, 3♣, K♦
3♠, 3♣, A♠
3♠, 3♣, A♥
3♠, 3♣, A♣
3♠, 3♣, A♦
3♠, 3♦, 4♠
3♠, 3♦, 4♥
3♠, 3♦, 4♣
3♠, 3♦, 4♦
3♠, 3♦, 5♠
3♠, 3♦, 5♥
3♠, 3♦, 5♣
3♠, 3♦, 5♦
3♠, 3♦, 6♠
3♠, 3♦, 6♥
3♠, 3♦, 6♣
3♠, 3♦, 6♦
3♠, 3♦, 7♠
3♠, 3♦, 7♥
3♠, 3♦, 7♣
3♠, 3♦, 7♦
3♠, 3♦, 8♠
3♠, 3♦, 8♥
3♠, 3♦, 8♣
3♠, 3♦, 8♦
3♠, 3♦, 9♠
3♠, 3♦, 9♥
3♠, 3♦, 9♣
3♠, 3♦, 9♦
3♠, 3♦, 10♠
3♠, 3♦, 10♥
3♠, 3♦, 10♣
3♠, 3♦, 10♦
3♠, 3♦, J♠
3♠, 3♦, J♥
3♠, 3♦, J♣
3♠, 3♦, J♦
3♠, 3♦, Q♠
3♠, 3♦, Q♥
3♠, 3♦, Q♣
3♠, 3♦, Q♦
3♠, 3♦, K♠
3♠, 3♦, K♥
3♠, 3♦, K♣
3♠, 3♦, K♦
3♠, 3♦, A♠
3♠, 3♦, A♥
3♠, 3♦, A♣
3♠, 3♦, A♦
3♠, 4♠, 4♥
3♠, 4♠, 4♣
3♠, 4♠, 4♦
3♠, 4♠, 5♠
3♠, 4♠, 5♥
3♠, 4♠, 5♣
3♠, 4♠, 5♦
3♠, 4♠, 6♠
3♠, 4♠, 6♥
3♠, 4♠, 6♣
3♠, 4♠, 6♦
3♠, 4♠, 7♠
3♠, 4♠, 7♥
3♠, 4♠, 7♣
3♠, 4♠, 7♦
3♠, 4♠, 8♠
3♠, 4♠, 8♥
3♠, 4♠, 8♣
3♠, 4♠, 8♦
3♠, 4♠, 9♠
3♠, 4♠, 9♥
3♠, 4♠, 9♣
3♠, 4♠, 9♦
3♠, 4♠, 10♠
3♠, 4♠, 10♥
3♠, 4♠, 10♣
3♠, 4♠, 10♦
3♠, 4♠, J♠
3♠, 4♠, J♥
3♠, 4♠, J♣
3♠, 4♠, J♦
3♠, 4♠, Q♠
3♠, 4♠, Q♥
3♠, 4♠, Q♣
3♠, 4♠, Q♦
3♠, 4♠, K♠
3♠, 4♠, K♥
3♠, 4♠, K♣
3♠, 4♠, K♦
3♠, 4♠, A♠
3♠, 4♠, A♥
3♠, 4♠, A♣
3♠, 4♠, A♦
3♠, 4♥, 4♣
3♠, 4♥, 4♦
3♠, 4♥, 5♠
3♠, 4♥, 5♥
3♠, 4♥, 5♣
3♠, 4♥, 5♦
3♠, 4♥, 6♠
3♠, 4♥, 6♥
3♠, 4♥, 6♣
3♠, 4♥, 6♦
3♠, 4♥, 7♠
3♠, 4♥, 7♥
3♠, 4♥, 7♣
3♠, 4♥, 7♦
3♠, 4♥, 8♠
3♠, 4♥, 8♥
3♠, 4♥, 8♣
3♠, 4♥, 8♦
3♠, 4♥, 9♠
3♠, 4♥, 9♥
3♠, 4♥, 9♣
3♠, 4♥, 9♦
3♠, 4♥, 10♠
3♠, 4♥, 10♥
3♠, 4♥, 10♣
3♠, 4♥, 10♦
3♠, 4♥, J♠
3♠, 4♥, J♥
3♠, 4♥, J♣
3♠, 4♥, J♦
3♠, 4♥, Q♠
3♠, 4♥, Q♥
3♠, 4♥, Q♣
3♠, 4♥, Q♦
3♠, 4♥, K♠
3♠, 4♥, K♥
3♠, 4♥, K♣
3♠, 4♥, K♦
3♠, 4♥, A♠
3♠, 4♥, A♥
3♠, 4♥, A♣
3♠, 4♥, A♦
3♠, 4♣, 4♦
3♠, 4♣, 5♠
3♠, 4♣, 5♥
3♠, 4♣, 5♣
3♠, 4♣, 5♦
3♠, 4♣, 6♠
3♠, 4♣, 6♥
3♠, 4♣, 6♣
3♠, 4♣, 6♦
3♠, 4♣, 7♠
3♠, 4♣, 7♥
3♠, 4♣, 7♣
3♠, 4♣, 7♦
3♠, 4♣, 8♠
3♠, 4♣, 8♥
3♠, 4♣, 8♣
3♠, 4♣, 8♦
3♠, 4♣, 9♠
3♠, 4♣, 9♥
3♠, 4♣, 9♣
3♠, 4♣, 9♦
3♠, 4♣, 10♠
3♠, 4♣, 10♥
3♠, 4♣, 10♣
3♠, 4♣, 10♦
3♠, 4♣, J♠
3♠, 4♣, J♥
3♠, 4♣, J♣
3♠, 4♣, J♦
3♠, 4♣, Q♠
3♠, 4♣, Q♥
3♠, 4♣, Q♣
3♠, 4♣, Q♦
3♠, 4♣, K♠
3♠, 4♣, K♥
3♠, 4♣, K♣
3♠, 4♣, K♦
3♠, 4♣, A♠
3♠, 4♣, A♥
3♠, 4♣, A♣
3♠, 4♣, A♦
3♠, 4♦, 5♠
3♠, 4♦, 5♥
3♠, 4♦, 5♣
3♠, 4♦, 5♦
3♠, 4♦, 6♠
3♠, 4♦, 6♥
3♠, 4♦, 6♣
3♠, 4♦, 6♦
3♠, 4♦, 7♠
3♠, 4♦, 7♥
3♠, 4♦, 7♣
3♠, 4♦, 7♦
3♠, 4♦, 8♠
3♠, 4♦, 8♥
3♠, 4♦, 8♣
3♠, 4♦, 8♦
3♠, 4♦, 9♠
3♠, 4♦, 9♥
3♠, 4♦, 9♣
3♠, 4♦, 9♦
3♠, 4♦, 10♠
3♠, 4♦, 10♥
3♠, 4♦, 10♣
3♠, 4♦, 10♦
3♠, 4♦, J♠
3♠, 4♦, J♥
3♠, 4♦, J♣
3♠, 4♦, J♦
3♠, 4♦, Q♠
3♠, 4♦, Q♥
3♠, 4♦, Q♣
3♠, 4♦, Q♦
3♠, 4♦, K♠
3♠, 4♦, K♥
3♠, 4♦, K♣
3♠, 4♦, K♦
3♠, 4♦, A♠
3♠, 4♦, A♥
3♠, 4♦, A♣
3♠, 4♦, A♦
3♠, 5♠, 5♥
3♠, 5♠, 5♣
3♠, 5♠, 5♦
3♠, 5♠, 6♠
3♠, 5♠, 6♥
3♠, 5♠, 6♣
3♠, 5♠, 6♦
3♠, 5♠, 7♠
3♠, 5♠, 7♥
3♠, 5♠, 7♣
3♠, 5♠, 7♦
3♠, 5♠, 8♠
3♠, 5♠, 8♥
3♠, 5♠, 8♣
3♠, 5♠, 8♦
3♠, 5♠, 9♠
3♠, 5♠, 9♥
3♠, 5♠, 9♣
3♠, 5♠, 9♦
3♠, 5♠, 10♠
3♠, 5♠, 10♥
3♠, 5♠, 10♣
3♠, 5♠, 10♦
3♠, 5♠, J♠
3♠, 5♠, J♥
3♠, 5♠, J♣
3♠, 5♠, J♦
3♠, 5♠, Q♠
3♠, 5♠, Q♥
3♠, 5♠, Q♣
3♠, 5♠, Q♦
3♠, 5♠, K♠
3♠, 5♠, K♥
3♠, 5♠, K♣
3♠, 5♠, K♦
3♠, 5♠, A♠
3♠, 5♠, A♥
3♠, 5♠, A♣
3♠, 5♠, A♦
3♠, 5♥, 5♣
3♠, 5♥, 5♦
3♠, 5♥, 6♠
3♠, 5♥, 6♥
3♠, 5♥, 6♣
3♠, 5♥, 6♦
3♠, 5♥, 7♠
3♠, 5♥, 7♥
3♠, 5♥, 7♣
3♠, 5♥, 7♦
3♠, 5♥, 8♠
3♠, 5♥, 8♥
3♠, 5♥, 8♣
3♠, 5♥, 8♦
3♠, 5♥, 9♠
3♠, 5♥, 9♥
3♠, 5♥, 9♣
3♠, 5♥, 9♦
3♠, 5♥, 10♠
3♠, 5♥, 10♥
3♠, 5♥, 10♣
3♠, 5♥, 10♦
3♠, 5♥, J♠
3♠, 5♥, J♥
3♠, 5♥, J♣
3♠, 5♥, J♦
3♠, 5♥, Q♠
3♠, 5♥, Q♥
3♠, 5♥, Q♣
3♠, 5♥, Q♦
3♠, 5♥, K♠
3♠, 5♥, K♥
3♠, 5♥, K♣
3♠, 5♥, K♦
3♠, 5♥, A♠
3♠, 5♥, A♥
3♠, 5♥, A♣
3♠, 5♥, A♦
3♠, 5♣, 5♦
3♠, 5♣, 6♠
3♠, 5♣, 6♥
3♠, 5♣, 6♣
3♠, 5♣, 6♦
3♠, 5♣, 7♠
3♠, 5♣, 7♥
3♠, 5♣, 7♣
3♠, 5♣, 7♦
3♠, 5♣, 8♠
3♠, 5♣, 8♥
3♠, 5♣, 8♣
3♠, 5♣, 8♦
3♠, 5♣, 9♠
3♠, 5♣, 9♥
3♠, 5♣, 9♣
3♠, 5♣, 9♦
3♠, 5♣, 10♠
3♠, 5♣, 10♥
3♠, 5♣, 10♣
3♠, 5♣, 10♦
3♠, 5♣, J♠
3♠, 5♣, J♥
3♠, 5♣, J♣
3♠, 5♣, J♦
3♠, 5♣, Q♠
3♠, 5♣, Q♥
3♠, 5♣, Q♣
3♠, 5♣, Q♦
3♠, 5♣, K♠
3♠, 5♣, K♥
3♠, 5♣, K♣
3♠, 5♣, K♦
3♠, 5♣, A♠
3♠, 5♣, A♥
3♠, 5♣, A♣
3♠, 5♣, A♦
3♠, 5♦, 6♠
3♠, 5♦, 6♥
